source_name,destination_name,actual_distance_to_destination,actual_time,osrm_distance,osrm_time,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance
Srikakulam_Kuslpram_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),45.30141903174631,116.0,61.7218,46.0,2.5217391304347827,9.0,6.0,9.2158
Srikakulam_Kuslpram_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),54.07772436001734,126.0,70.7388,52.0,2.423076923076923,9.0,6.0,9.017
Srikakulam_Kuslpram_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),63.03918462705052,138.0,79.9975,59.0,2.3389830508474576,11.0,6.0,9.2587
Srikakulam_Kuslpram_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),73.66083744131289,147.0,91.2368,67.0,2.194029850746269,9.0,7.0,11.2393
Srikakulam_Kuslpram_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),82.29973688139486,156.0,100.2747,73.0,2.136986301369863,9.0,6.0,9.0378
Srikakulam_Kuslpram_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),90.1057678542098,168.0,108.4532,79.0,2.1265822784810124,11.0,5.0,8.1785
Srikakulam_Kuslpram_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),96.23472370477774,173.0,113.9265,83.0,2.0843373493975905,5.0,3.0,5.4733
Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),13.372469583518315,44.0,17.5333,18.0,2.4444444444444446,44.0,18.0,17.5333
Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),21.899301495833328,56.0,26.8708,25.0,2.24,12.0,7.0,9.3376
Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),31.678230357436355,70.0,37.1083,33.0,2.121212121212121,14.0,7.0,10.2374
Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),36.27264351462154,75.0,69.7513,55.0,1.3636363636363635,5.0,23.0,30.1575
Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),45.19978645159423,88.0,51.006800000000005,43.0,2.046511627906977,12.0,33.0,42.48
Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),57.96447902614694,146.0,87.822,66.0,2.212121212121212,58.0,23.0,36.8153
Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),64.08369903329682,158.0,97.3364,72.0,2.1944444444444446,12.0,5.0,9.5144
Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),62.17805845276608,248.0,80.25869999999999,79.0,3.1392405063291138,90.0,51.0,65.1936
FBD_Balabhgarh_DPC (Haryana),Gurgaon_Bilaspur_HB (Haryana),9.1435701795244,13.0,9.4688,10.0,1.3,13.0,10.0,9.4688
FBD_Balabhgarh_DPC (Haryana),Gurgaon_Bilaspur_HB (Haryana),18.1630264893173,37.0,23.2747,20.0,1.85,23.0,10.0,13.8058
FBD_Balabhgarh_DPC (Haryana),Gurgaon_Bilaspur_HB (Haryana),27.05820822176435,55.0,35.182,32.0,1.71875,17.0,11.0,11.9073
FBD_Balabhgarh_DPC (Haryana),Gurgaon_Bilaspur_HB (Haryana),36.20117937416249,79.0,48.3001,46.0,1.7173913043478262,23.0,14.0,13.1181
FBD_Balabhgarh_DPC (Haryana),Gurgaon_Bilaspur_HB (Haryana),45.04679266633312,105.0,74.12519999999999,61.0,1.721311475409836,26.0,15.0,12.7222
FBD_Balabhgarh_DPC (Haryana),Gurgaon_Bilaspur_HB (Haryana),46.24803281769526,109.0,76.166,63.0,1.7301587301587302,3.0,1.0,2.0409
Pen_BljiMrkt_D (Maharashtra),Roha_DataSagr_D (Maharashtra),9.492258864155769,28.0,12.8697,10.0,2.8,28.0,10.0,12.8697
Pen_BljiMrkt_D (Maharashtra),Roha_DataSagr_D (Maharashtra),19.215447604538063,46.0,24.7619,19.0,2.421052631578948,18.0,9.0,11.8922
Pen_BljiMrkt_D (Maharashtra),Roha_DataSagr_D (Maharashtra),28.63731706131004,58.0,34.6806,26.0,2.230769230769231,11.0,6.0,9.9187
Pen_BljiMrkt_D (Maharashtra),Roha_DataSagr_D (Maharashtra),31.065677151317743,70.0,39.9762,30.0,2.333333333333333,12.0,3.0,5.2956
Roha_DataSagr_D (Maharashtra),Mahad_Govndsgr_D (Maharashtra),9.738688725899374,15.0,14.4448,10.0,1.5,15.0,10.0,14.4448
Roha_DataSagr_D (Maharashtra),Mahad_Govndsgr_D (Maharashtra),19.881439986026084,29.0,28.0176,19.0,1.5263157894736843,14.0,9.0,13.5729
Roha_DataSagr_D (Maharashtra),Mahad_Govndsgr_D (Maharashtra),27.43194126291925,44.0,35.729800000000004,25.0,1.76,14.0,5.0,7.7122
Roha_DataSagr_D (Maharashtra),Mahad_Govndsgr_D (Maharashtra),36.68550568430091,56.0,46.3323,32.0,1.75,11.0,7.0,10.6025
Roha_DataSagr_D (Maharashtra),Mahad_Govndsgr_D (Maharashtra),52.5247617022371,78.0,65.0693,48.0,1.625,22.0,15.0,18.737
Roha_DataSagr_D (Maharashtra),Mahad_Govndsgr_D (Maharashtra),52.79308869699685,78.0,65.0693,48.0,1.625,0.0,0.0,0.0
MAA_Poonamallee_HB (Tamil Nadu),Pondicherry_Vasanthm_I (Pondicherry),22.201573171997413,32.0,25.437,24.0,1.3333333333333333,32.0,24.0,25.437
MAA_Poonamallee_HB (Tamil Nadu),Pondicherry_Vasanthm_I (Pondicherry),44.17100234951338,70.0,56.9787,53.0,1.320754716981132,38.0,28.0,31.5417
MAA_Poonamallee_HB (Tamil Nadu),Pondicherry_Vasanthm_I (Pondicherry),67.22135228247129,112.0,83.7752,78.0,1.435897435897436,42.0,25.0,26.7965
MAA_Poonamallee_HB (Tamil Nadu),Pondicherry_Vasanthm_I (Pondicherry),91.36781607459314,148.0,110.4229,100.0,1.48,36.0,22.0,26.6477
MAA_Poonamallee_HB (Tamil Nadu),Pondicherry_Vasanthm_I (Pondicherry),112.10141713017248,186.0,137.35410000000002,125.0,1.488,38.0,24.0,26.9312
MAA_Poonamallee_HB (Tamil Nadu),Pondicherry_Vasanthm_I (Pondicherry),125.43500622534482,212.0,152.48860000000002,138.0,1.536231884057971,25.0,14.0,15.5754
Pondicherry_Vasanthm_I (Pondicherry),MAA_Poonamallee_HB (Tamil Nadu),26.88550529525652,54.0,29.0342,26.0,2.076923076923077,54.0,26.0,29.0342
Pondicherry_Vasanthm_I (Pondicherry),MAA_Poonamallee_HB (Tamil Nadu),44.94187180448919,90.0,53.5317,45.0,2.0,35.0,19.0,24.4975
Pondicherry_Vasanthm_I (Pondicherry),MAA_Poonamallee_HB (Tamil Nadu),66.09061531727585,114.0,77.4199,66.0,1.7272727272727273,24.0,20.0,23.8882
Pondicherry_Vasanthm_I (Pondicherry),MAA_Poonamallee_HB (Tamil Nadu),88.1470824910062,146.0,103.7268,84.0,1.738095238095238,32.0,18.0,26.3069
Pondicherry_Vasanthm_I (Pondicherry),MAA_Poonamallee_HB (Tamil Nadu),112.41530842175229,194.0,136.1649,112.0,1.7321428571428572,47.0,27.0,32.438
Pondicherry_Vasanthm_I (Pondicherry),MAA_Poonamallee_HB (Tamil Nadu),125.70522815439556,226.0,152.2299,130.0,1.7384615384615385,32.0,18.0,16.065
Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra),9.972924416878296,26.0,12.0745,11.0,2.363636363636364,26.0,11.0,12.0745
Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra),19.30235721189012,49.0,23.9808,19.0,2.5789473684210527,23.0,8.0,11.9085
Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra),20.633233427438995,51.0,25.3047,20.0,2.55,2.0,0.0,1.3238
Ranchi_Hub (Jharkhand),Phusro_RhmgjDPP_D (Jharkhand),22.580522144023764,84.0,38.9282,30.0,2.8,84.0,30.0,38.9282
Ranchi_Hub (Jharkhand),Phusro_RhmgjDPP_D (Jharkhand),44.134553355369526,125.0,62.9483,54.0,2.314814814814815,41.0,23.0,24.02
Ranchi_Hub (Jharkhand),Phusro_RhmgjDPP_D (Jharkhand),67.16526426522644,275.0,106.4206,80.0,3.4375,150.0,40.0,30.6443
Ranchi_Hub (Jharkhand),Phusro_RhmgjDPP_D (Jharkhand),79.14139031524728,317.0,121.3254,91.0,3.483516483516484,41.0,10.0,14.9048
Phusro_RhmgjDPP_D (Jharkhand),Bokaro_KSClny_DC (Jharkhand),20.45655078252348,51.0,32.371,26.0,1.9615384615384612,51.0,26.0,32.371
Bokaro_KSClny_DC (Jharkhand),Peterbar_GagiDPP_D (Jharkhand),23.30882382727212,33.0,28.3078,19.0,1.736842105263158,33.0,19.0,28.3078
Bokaro_KSClny_DC (Jharkhand),Peterbar_GagiDPP_D (Jharkhand),29.802718097454488,45.0,35.711,25.0,1.8,12.0,5.0,7.4032
Peterbar_GagiDPP_D (Jharkhand),Ranchi_Hub (Jharkhand),56.8631985328739,452.0,84.3956,61.0,7.409836065573771,452.0,61.0,84.3956
Mumbai_Kalyan (Maharashtra),Mumbai_East_I_21 (Maharashtra),9.356631243902465,38.0,11.7166,9.0,4.222222222222222,38.0,9.0,11.7166
Chamoli_CGRoad_D (Uttarakhand),SrinagarUK_Srikot_D (Uttarakhand),22.10641383938516,57.0,36.5883,54.0,1.0555555555555556,57.0,54.0,36.5883
Chamoli_CGRoad_D (Uttarakhand),SrinagarUK_Srikot_D (Uttarakhand),44.40678253503663,123.0,71.0125,106.0,1.160377358490566,66.0,51.0,34.4242
Chamoli_CGRoad_D (Uttarakhand),SrinagarUK_Srikot_D (Uttarakhand),51.4364887275531,162.0,90.9567,136.0,1.1911764705882353,39.0,29.0,19.9441
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),22.298494413018563,27.0,53.9621,38.0,0.7105263157894737,27.0,38.0,53.9621
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),45.196033581265205,57.0,55.208,39.0,1.4615384615384617,30.0,49.0,70.54469999999999
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),66.37492434272086,105.0,77.63189999999999,54.0,1.9444444444444444,47.0,15.0,22.4238
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),88.12153795281702,132.0,107.8908,76.0,1.736842105263158,27.0,21.0,30.259
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),110.28604053551798,153.0,123.2419,87.0,1.7586206896551724,20.0,21.0,29.7312
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),133.80104619811615,171.0,147.2729,104.0,1.6442307692307692,18.0,16.0,24.031
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),154.42618332161243,207.0,183.3075,129.0,1.6046511627906976,35.0,25.0,36.0347
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),176.14517099027378,237.0,195.1307,137.0,1.72992700729927,30.0,35.0,50.2204
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),199.5266957169032,288.0,223.6046,157.0,1.8343949044585988,51.0,20.0,28.4739
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),220.47993711412252,312.0,245.7562,173.0,1.803468208092485,23.0,15.0,22.1517
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),242.58946284957065,345.0,262.41240000000005,185.0,1.864864864864865,33.0,18.0,25.6315
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),265.45564840023826,372.0,285.9148,201.0,1.8507462686567164,27.0,16.0,23.5025
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),286.1922396031803,414.0,326.0486,230.0,1.8,41.0,28.0,40.1338
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),308.14057765896746,444.0,342.7471,243.0,1.8271604938271604,30.0,26.0,35.6749
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),330.1955857665697,495.0,360.8851,254.0,1.9488188976377956,50.0,24.0,34.4403
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),352.4225517958175,525.0,384.0368,271.0,1.937269372693727,30.0,17.0,24.8699
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),374.3319104827375,561.0,406.3299,286.0,1.9615384615384612,36.0,15.0,22.2931
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),398.1128503451388,591.0,431.3259000000001,304.0,1.944078947368421,30.0,17.0,24.996
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),418.089487561575,660.0,452.0025,320.0,2.0625,68.0,15.0,20.6766
Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh),423.5685644106142,669.0,457.3469,325.0,2.0584615384615383,9.0,4.0,5.344399999999999
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),22.635527079863717,39.0,25.8067,28.0,1.3928571428571428,39.0,28.0,25.8067
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),44.83441871010877,86.0,48.8942,53.0,1.6226415094339623,47.0,25.0,23.0875
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),66.0176973978116,123.0,78.4401,62.0,1.9838709677419355,36.0,25.0,25.2529
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),88.60941890387986,153.0,102.7826,79.0,1.9367088607594936,30.0,17.0,24.3425
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),111.1456603778146,180.0,125.8293,96.0,1.875,26.0,16.0,23.0467
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),132.16512816770145,218.0,203.5084,176.0,1.2386363636363635,38.0,80.0,77.6791
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),154.2478550028395,258.0,215.1331,171.0,1.5087719298245614,39.0,82.0,83.5768
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),177.06715172471306,309.0,212.9398,163.0,1.8957055214723928,50.0,24.0,33.595
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),199.41529120499436,335.0,237.6782,181.0,1.850828729281768,26.0,18.0,24.7385
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),220.71625444524383,360.0,263.1365,201.0,1.791044776119403,24.0,19.0,25.4582
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),242.1158342481005,390.0,302.2362,226.0,1.7256637168141593,30.0,31.0,42.116
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),265.540138950648,431.0,309.239,231.0,1.8658008658008656,41.0,26.0,36.7482
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),288.8305045349723,458.0,333.7212,248.0,1.846774193548387,27.0,17.0,24.4822
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),308.4149803814802,480.0,354.9884,263.0,1.8250950570342208,21.0,15.0,21.2672
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),330.3672168480802,507.0,376.8195,279.0,1.8172043010752688,27.0,18.0,25.595
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),352.58121851545013,530.0,400.3955,295.0,1.7966101694915255,23.0,16.0,23.576
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),374.1915898347978,575.0,432.2621,318.0,1.8081761006289307,45.0,22.0,31.8666
Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),381.2611947741341,588.0,443.7747,326.0,1.803680981595092,12.0,8.0,11.5126
Bangalore_Nelmngla_H (Karnataka),Bengaluru_Hoodi_IP (Karnataka),9.57850486676826,27.0,12.6799,15.0,1.8,27.0,15.0,12.6799
Bangalore_Nelmngla_H (Karnataka),Bengaluru_Hoodi_IP (Karnataka),18.765842939153025,48.0,23.3378,26.0,1.8461538461538465,20.0,14.0,11.7709
Bangalore_Nelmngla_H (Karnataka),Bengaluru_Hoodi_IP (Karnataka),27.566328673602197,90.0,32.2652,35.0,2.571428571428572,42.0,13.0,11.6178
Bangalore_Nelmngla_H (Karnataka),Bengaluru_Hoodi_IP (Karnataka),29.21935216726744,101.0,35.0211,39.0,2.58974358974359,11.0,4.0,2.7559
Kolkata_Dankuni_HB (West Bengal),Tarkeshwar_Naraynpr_D (West Bengal),39.91811743521863,136.0,48.2193,42.0,3.238095238095238,136.0,42.0,48.2193
Kolkata_Dankuni_HB (West Bengal),Tarkeshwar_Naraynpr_D (West Bengal),37.30746555135421,146.0,44.1011,38.0,3.842105263157895,10.0,3.0,3.0972
Kamarpukur_ChatiDPP_D (West Bengal),MirzapurWB_VidyaDPP_D (West Bengal),17.64491571431598,33.0,19.7134,19.0,1.736842105263158,33.0,19.0,19.7134
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),9.166401010565464,29.0,16.607200000000002,15.0,1.9333333333333331,29.0,15.0,16.607200000000002
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),18.26708625141967,44.0,27.5873,23.0,1.9130434782608696,14.0,8.0,10.9801
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),27.11621125706907,56.0,37.5773,30.0,1.8666666666666667,12.0,7.0,9.9901
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),36.56197650642167,69.0,47.9721,38.0,1.8157894736842104,12.0,7.0,10.3947
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),51.29690536974312,83.0,64.3236,49.0,1.6938775510204085,14.0,11.0,16.3515
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),61.28210493281439,104.0,79.207,60.0,1.7333333333333334,21.0,17.0,23.477400000000003
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),63.28665966178258,119.0,81.75580000000001,62.0,1.9193548387096773,15.0,1.0,2.5488000000000004
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),72.6197959777113,137.0,92.5384,69.0,1.9855072463768115,17.0,7.0,10.7826
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),81.1191135400758,149.0,101.9211,76.0,1.9605263157894737,11.0,6.0,9.382700000000002
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),90.0743640515635,170.0,111.4114,82.0,2.073170731707317,21.0,6.0,9.4903
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),100.00478786331368,182.0,121.4648,90.0,2.022222222222222,11.0,7.0,10.0535
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),108.23059360023714,194.0,129.8594,96.0,2.020833333333333,12.0,6.0,8.3945
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),117.37593802521434,206.0,139.1078,102.0,2.019607843137255,12.0,6.0,9.2512
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),126.21658035075828,218.0,151.78529999999998,111.0,1.963963963963964,11.0,9.0,12.6775
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),135.24212177478557,251.0,157.22220000000002,115.0,2.1826086956521737,33.0,20.0,29.5041
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),144.57147202678664,263.0,166.7008,123.0,2.138211382113821,12.0,8.0,9.4786
Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),145.4662237965297,263.0,165.91989999999998,122.0,2.1557377049180326,0.0,1.0,0.781
Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_KHRoad_I (Karnataka),10.07549039318777,12.0,10.957,11.0,1.0909090909090908,12.0,11.0,10.957
Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_KHRoad_I (Karnataka),18.98149703037262,19.0,20.2554,20.0,0.95,7.0,8.0,9.2984
Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_KHRoad_I (Karnataka),27.50980459293234,34.0,31.5465,32.0,1.0625,14.0,12.0,11.2911
Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_KHRoad_I (Karnataka),27.709717636284537,34.0,31.5465,32.0,1.0625,0.0,0.0,0.0
Baharampur_Chuanpur_I (West Bengal),Katwa_BSarani_D (West Bengal),9.167466619442054,14.0,12.618799999999998,11.0,1.2727272727272727,14.0,11.0,12.618799999999998
Baharampur_Chuanpur_I (West Bengal),Katwa_BSarani_D (West Bengal),18.9647880649872,28.0,24.3688,22.0,1.2727272727272727,13.0,10.0,11.75
Baharampur_Chuanpur_I (West Bengal),Katwa_BSarani_D (West Bengal),29.451848602138696,50.0,40.1701,33.0,1.5151515151515151,22.0,11.0,15.8013
Baharampur_Chuanpur_I (West Bengal),Katwa_BSarani_D (West Bengal),37.528396718891976,64.0,51.3741,41.0,1.5609756097560976,14.0,7.0,11.2039
Baharampur_Chuanpur_I (West Bengal),Katwa_BSarani_D (West Bengal),47.601948630644806,78.0,62.938300000000005,49.0,1.5918367346938775,14.0,8.0,11.5642
Baharampur_Chuanpur_I (West Bengal),Katwa_BSarani_D (West Bengal),54.56153743759876,144.0,90.6781,87.0,1.6551724137931034,66.0,46.0,64.9708
Baharampur_Chuanpur_I (West Bengal),Katwa_BSarani_D (West Bengal),56.29812246478366,146.0,91.6455,88.0,1.6590909090909092,2.0,0.0,0.9674
Katwa_BSarani_D (West Bengal),Chapra_NagarDPP_D (West Bengal),9.130493423723646,29.0,10.4712,7.0,4.142857142857143,29.0,7.0,10.4712
Katwa_BSarani_D (West Bengal),Chapra_NagarDPP_D (West Bengal),18.4800378693627,54.0,23.6657,18.0,3.0,24.0,11.0,13.1945
Katwa_BSarani_D (West Bengal),Chapra_NagarDPP_D (West Bengal),45.84229984576405,190.0,75.6018,66.0,2.878787878787879,136.0,48.0,51.936
Katwa_BSarani_D (West Bengal),Chapra_NagarDPP_D (West Bengal),46.55528034039001,190.0,75.6018,66.0,2.878787878787879,0.0,0.0,0.0
Chapra_NagarDPP_D (West Bengal),Nakashipara_MaxDPP_D (West Bengal),9.552653688310436,16.0,10.7413,7.0,2.2857142857142856,16.0,7.0,10.7413
Chapra_NagarDPP_D (West Bengal),Nakashipara_MaxDPP_D (West Bengal),19.767514536162647,28.0,21.8576,15.0,1.8666666666666667,12.0,7.0,11.1164
Chapra_NagarDPP_D (West Bengal),Nakashipara_MaxDPP_D (West Bengal),19.224887943941404,72.0,43.6362,32.0,2.25,44.0,17.0,21.7786
Nakashipara_MaxDPP_D (West Bengal),Plassey_BtaiRoad_D (West Bengal),9.251575693279351,12.0,11.4579,8.0,1.5,12.0,8.0,11.4579
Nakashipara_MaxDPP_D (West Bengal),Plassey_BtaiRoad_D (West Bengal),18.790390035802076,32.0,20.3725,14.0,2.2857142857142856,19.0,7.0,10.7584
Nakashipara_MaxDPP_D (West Bengal),Plassey_BtaiRoad_D (West Bengal),21.170245395856835,40.0,22.5107,15.0,2.6666666666666665,8.0,1.0,2.1382
Plassey_BtaiRoad_D (West Bengal),Baharampur_Chuanpur_I (West Bengal),9.11907458012846,24.0,14.5528,11.0,2.1818181818181817,24.0,11.0,14.5528
Plassey_BtaiRoad_D (West Bengal),Baharampur_Chuanpur_I (West Bengal),18.08248264980422,36.0,22.6434,16.0,2.25,11.0,6.0,9.1692
Plassey_BtaiRoad_D (West Bengal),Baharampur_Chuanpur_I (West Bengal),28.518526049479103,51.0,33.464,24.0,2.125,15.0,7.0,10.8206
Plassey_BtaiRoad_D (West Bengal),Baharampur_Chuanpur_I (West Bengal),37.2200684496737,62.0,42.4974,31.0,2.0,10.0,6.0,9.0334
Plassey_BtaiRoad_D (West Bengal),Baharampur_Chuanpur_I (West Bengal),39.41126224980006,64.0,43.438,31.0,2.064516129032258,2.0,0.0,0.9406
Ahmedabad_East_H_1 (Gujarat),Godhra_DC (Gujarat),22.87525636236632,34.0,23.6567,18.0,1.8888888888888888,34.0,18.0,23.6567
Ahmedabad_East_H_1 (Gujarat),Godhra_DC (Gujarat),44.61384812708195,64.0,52.9669,39.0,1.641025641025641,30.0,20.0,29.3103
Ahmedabad_East_H_1 (Gujarat),Godhra_DC (Gujarat),66.46992847533235,118.0,78.0162,57.0,2.0701754385964914,53.0,17.0,25.0492
Ahmedabad_East_H_1 (Gujarat),Godhra_DC (Gujarat),89.18553762928187,146.0,104.2335,75.0,1.9466666666666668,28.0,18.0,26.2174
Ahmedabad_East_H_1 (Gujarat),Godhra_DC (Gujarat),108.36877346450706,183.0,139.2371,100.0,1.83,37.0,24.0,35.0035
Godhra_DC (Gujarat),Dahod_DC (Gujarat),23.734288231329387,30.0,26.4954,20.0,1.5,30.0,20.0,26.4954
Godhra_DC (Gujarat),Dahod_DC (Gujarat),44.56710561879953,60.0,50.0062,36.0,1.6666666666666667,30.0,16.0,23.5108
Godhra_DC (Gujarat),Dahod_DC (Gujarat),63.02874023309873,106.0,68.5752,50.0,2.12,46.0,13.0,18.568900000000003
Kolkata_North_I_4 (West Bengal),Bagnan_Harop_D (West Bengal),9.094231028907034,26.0,13.4664,10.0,2.6,26.0,10.0,13.4664
Kolkata_North_I_4 (West Bengal),Bagnan_Harop_D (West Bengal),18.32675515710564,43.0,29.777,21.0,2.0476190476190474,17.0,11.0,16.3107
Kolkata_North_I_4 (West Bengal),Bagnan_Harop_D (West Bengal),27.82604920822753,59.0,37.747800000000005,27.0,2.185185185185185,16.0,14.0,13.8541
Kolkata_North_I_4 (West Bengal),Bagnan_Harop_D (West Bengal),36.22238580662931,72.0,46.9166,33.0,2.1818181818181817,12.0,6.0,9.1688
Kolkata_North_I_4 (West Bengal),Bagnan_Harop_D (West Bengal),39.96599930300929,123.0,53.149,39.0,3.1538461538461537,51.0,5.0,6.2323
Bagnan_Harop_D (West Bengal),Kolaghat_Central_DPP_2 (West Bengal),9.734785729101024,20.0,37.8006,31.0,0.6451612903225806,20.0,31.0,37.8006
Bagnan_Harop_D (West Bengal),Kolaghat_Central_DPP_2 (West Bengal),15.939521741936264,32.0,45.4187,37.0,0.8648648648648649,12.0,6.0,7.6181
Kolaghat_Central_DPP_2 (West Bengal),Panskura_Central_D_3 (West Bengal),10.254500158244454,14.0,10.8004,8.0,1.75,14.0,8.0,10.8004
Kolaghat_Central_DPP_2 (West Bengal),Panskura_Central_D_3 (West Bengal),13.28699995521374,24.0,17.6419,16.0,1.5,10.0,8.0,6.8415
Ghatal_KrshDPP_D (West Bengal),Kolkata_North_I_4 (West Bengal),9.476429757454452,18.0,11.8082,9.0,2.0,18.0,9.0,11.8082
